,ST119CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of RightTemporalPole
,ST119SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of RightTemporalPole
,ST119TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of RightTemporalPole
,ST119TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of RightTemporalPole
,ST11SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftAccumbensArea
,ST120SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of RightThalamus
,ST121CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of RightTransverseTemporal
,ST121SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of RightTransverseTemporal
,ST121TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of RightTransverseTemporal
,ST121TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of RightTransverseTemporal
,ST122SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of RightUndetermined
,ST123CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of RightUnknown
,ST123SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of RightUnknown
,ST123TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of RightUnknown
,ST123TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of RightUnknown
,ST124SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of RightVentralDC
,ST125SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of RightVessel
,ST126SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of RightWMHypoIntensities
,ST127SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of ThirdVentricle
,ST128SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of WMHypoIntensities
,ST129CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftInsula
,ST129SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftInsula
,ST129TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftInsula
,ST129TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftInsula
,ST12SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftAmygdala
,ST130CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of RightInsula
,ST130SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of RightInsula
,ST130TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of RightInsula
,ST130TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of RightInsula
,ST13CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftBankssts
,ST13SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftBankssts
,ST13TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftBankssts
,ST13TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftBankssts
,ST14CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftCaudalAnteriorCingulate
,ST14SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftCaudalAnteriorCingulate
,ST14TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftCaudalAnteriorCingulate
,ST14TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftCaudalAnteriorCingulate
,ST15CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftCaudalMiddleFrontal
,ST15SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftCaudalMiddleFrontal
,ST15TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftCaudalMiddleFrontal
,ST15TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftCaudalMiddleFrontal
,ST16SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftCaudate
,ST17SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftCerebellumCortex
,ST18SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftCerebellumWM
,ST19SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftCerebralCortex
,ST1SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of Brainstem
,ST20SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftCerebralWM
,ST21SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftChoroidPlexus
,ST22CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftCorpusCallosum
,ST22SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftCorpusCallosum
,ST22TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftCorpusCallosum
,ST22TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftCorpusCallosum
,ST23CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftCuneus
,ST23SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftCuneus
,ST23TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftCuneus
,ST23TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftCuneus
,ST24CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftEntorhinal
,ST24SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftEntorhinal
,ST24TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftEntorhinal
,ST24TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftEntorhinal
,ST25CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftFrontalPole
,ST25SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftFrontalPole
,ST25TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftFrontalPole
,ST25TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftFrontalPole
,ST26CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftFusiform
,ST26SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftFusiform
,ST26TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftFusiform
,ST26TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftFusiform
,ST27SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftHemisphere
,ST28CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftHemisphereWM
,ST29SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftHippocampus
,ST2SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of CorpusCallosumAnterior
,ST30SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftInferiorLateralVentricle
,ST31CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftInferiorParietal
,ST31SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftInferiorParietal
,ST31TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftInferiorParietal
,ST31TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftInferiorParietal
,ST32CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftInferiorTemporal
,ST32SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftInferiorTemporal
,ST32TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftInferiorTemporal
,ST32TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftInferiorTemporal
,ST33SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftInterior
,ST34CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftIsthmusCingulate
,ST34SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftIsthmusCingulate
,ST34TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftIsthmusCingulate
,ST34TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftIsthmusCingulate
,ST35CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftLateralOccipital
,ST35SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftLateralOccipital
,ST35TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftLateralOccipital
,ST35TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftLateralOccipital
,ST36CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (Cortical Parcellation) of LeftLateralOrbitofrontal
,ST36SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Surface Area of LeftLateralOrbitofrontal
,ST36TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Average of LeftLateralOrbitofrontal
,ST36TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Cortical Thickness Standard Deviation of LeftLateralOrbitofrontal
,ST37SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,Volume (WM Parcellation) of LeftLateralVentricle
